clarity_id,metric,metric_year,provider_code,clarity_industry_code,clarity_industry_name,country_code,co2directscope1_raw,revenue,co2directscope1_intensity,verification_co2directscope1,targets_emissions,policy_emissions,sbti_alignment,nz_statement
01FF543TRF8W33MJ1SHSN1SNXA,CO2DIRECTSCOPE1,2010,TRC1,20201050/0,Environmental & Facilities Services,US,721880305.375,197802.625,3649.498106382562,,1,100,,1
01FF543S93YVTEX828AE4ZT36G,CO2DIRECTSCOPE1,2012,TRC8,35102015/0,Health Care Services,US,541603.75,3645140.0,0.14858242756108134,,100,100,,1
01FF543VS4F7AGPG6V1ZRSYG6K,CO2DIRECTSCOPE1,2010,TRC1,40301040/0,Property & Casualty Insurance,AU,970890.5750000001,626659.7902790863,1.549310471264813,,100,100,,100
01FF543T4K1YJQA9A8101AM7FF,CO2DIRECTSCOPE1,2021,TRC8,20101010/0,Aerospace & Defense,US,76250015.0,7785765.0,9.793516115628972,100,100,1,,100
01FF543TBVX72VPECKF0B4SYT8,CO2DIRECTSCOPE1,2019,TRC8,15101030/0,Fertilizers & Agricultural Chemicals,US,11434746.25,576240.0,19.84372179994447,100,100,100,100,100
01FF543W6B63NJEV9NPDHPHSRA,CO2DIRECTSCOPE1,2015,TRC8,15101020/0,Diversified Chemicals,JP,57201189.88750025,142683.81329040087,400.89473759073195,,100,100,,1
01FF543SD8PFVEY1VVJB04VFVW,CO2DIRECTSCOPE1,2014,TRC8,40101010/0,Diversified Banks,US,1161061.1750000005,320640.0,3.621074023827347,,100,1,,1
01FF543RGXDJGM6HSJBHR9MEGF,CO2DIRECTSCOPE1,2014,TRC1,25201010/0,Consumer Electronics,JP,90045877.9375,1727007.9601407973,52.13981638518843,,100,100,100,100
01FF543TMVDQF255ZD7289D7YJ,CO2DIRECTSCOPE1,2017,TRC1,10102020/0,Oil & Gas Exploration & Production,SE,33027758.886393502,244802.4676660751,134.91595571432433,,1,100,,100
01FF543SBQG23W7ZHBR1RPZZJZ,CO2DIRECTSCOPE1,2013,TRC1,45201020/0,Communications Equipment,US,4086936.19625,1087015.0,3.7597790244384854,,100,100,,1
01FF543TB1YE6G00AWTYTADD3F,CO2DIRECTSCOPE1,2013,TRC1,60108020/0,Self-Storage REITs,GB,155019.4685,11059.256544826429,14.017169044922719,,100,100,100,1
01FF543RK0CA9JNN3YCZDTY8HS,CO2DIRECTSCOPE1,2016,TRC8,15103010/0,"Metal, Glass & Plastic Containers",US,66345962.47500001,1036765.0,63.993250616099125,,100,100,100,100
01FF543T5FJKMYKRWV4MNDPV4W,CO2DIRECTSCOPE1,2013,TRC1,55103010/0,Multi-Utilities,US,1869451190.0,1260390.0,1483.232324915304,,100,100,1,100
01FF543SNJB68QP35JHHZBM44K,CO2DIRECTSCOPE1,2018,TRC1,55100000/1,Electricity generation utilities,ES,231138.57500000123,247725.52241837422,0.9330430419262173,,100,100,1,
01FF543VHK24J1YW3HPFKBQ8QF,CO2DIRECTSCOPE1,2018,TRC1,55103010/0,Multi-Utilities,DE,601832531.4750025,4364104.329329242,137.90516588486406,100,100,100,100,1
01FF543TKTR6XAN1RGZQFMW746,CO2DIRECTSCOPE1,2022,TRC8,55100000/1,Electricity generation utilities,BR,136738765.0,288782.1364793895,473.5014660775567,,100,100,,100
01FF543RP5487ZZGQMBZSQMBV2,CO2DIRECTSCOPE1,2005,TRC1,10102020/0,Oil & Gas Exploration & Production,US,5749670556.25,22430265.0,256.3353824063158,,100,100,,100
01FF543V14K83DX6APT52P6DZ4,CO2DIRECTSCOPE1,2021,TRC8,20102010/0,Building Products,IE,56413890.0,2958515.0,19.06831298810383,100,100,100,100,100
01FF543RVFHQZMN40N8C6T8VH1,CO2DIRECTSCOPE1,2017,TRC1,25301020/0,"Hotels, Resorts & Cruise Lines",DE,905817712.3742025,2560870.4203139166,353.7147780648603,,100,100,100,1
01FF543TNG8CNVMZQT3RKJR3M3,CO2DIRECTSCOPE1,2020,TRC8,60103010/0,Hotel & Resort REITs,US,8784673.875,202515.0,43.377892378342345,100,100,100,100,1
01FF543T38PZCVXDVP5NGCZH2N,CO2DIRECTSCOPE1,2012,TRC8,20107010/0,Trading Companies & Distributors,FR,10738000.812500002,1816130.01278532,5.912572743639425,,100,100,100,100
01FF543TRCRN14EY10WBQ1Y3W5,CO2DIRECTSCOPE1,2014,TRC1,30202030/0,Packaged Foods & Meats,US,48223697.35,1033515.0,46.65989109979052,,100,100,100,1
01FF543V8JTHJX02HRXTVPMAAC,CO2DIRECTSCOPE1,2020,TRC8,10102010/0,Integrated Oil & Gas,GB,7880625015.0,21246403.429000307,370.915719516242,100,100,100,,100
01FF543VTMB0FHA90VM5SHG3MT,CO2DIRECTSCOPE1,2007,TRC1,15101050/0,Specialty Chemicals,JP,73410710.92500001,566522.0031932695,129.5813940344977,,100,100,,100
01FF543V4297RQ5P7526TPN4Q7,CO2DIRECTSCOPE1,2019,TRC8,45301020/0,Semiconductors,US,59526542.937498495,668702.5,89.0179757627622,1,100,100,,100
01FF543SKME62DMVF6S1GV2CZ5,CO2DIRECTSCOPE1,2013,TRC1,60107010/0,Retail REITs,GB,10327.162499999999,14214.758414776836,0.7265098849140117,,100,100,100,100
01FF543S0KCW1V0WHQK88Q3JXB,CO2DIRECTSCOPE1,2022,TRC8,20304010/0,Rail Transportation,JP,12219076.875,224699.0444515195,54.37974560517705,1,100,100,,1
01FF543VMWJDMSV0R2VN6000G8,CO2DIRECTSCOPE1,2015,TRC8,20103010/0,Construction & Engineering,FR,245435041.75000018,4379000.622321538,56.048186085865915,,100,100,100,1
01FF543TZFB2NBHAMK4N3BXR4Y,CO2DIRECTSCOPE1,2015,TRC8,60101010/0,Diversified REITs,GB,939877.2000000004,87737.95198462135,10.712322076593964,,100,100,100,100
01FF543VJZXCGBT4YY6HNBM57F,CO2DIRECTSCOPE1,2012,TRC8,30203010/0,Tobacco,US,39907700.6,2188390.0,18.236100786422895,,1,1,100,1
01FF543TG9DSA3MTJ4PYFWCW66,CO2DIRECTSCOPE1,2019,TRC1,50102010/0,Wireless Telecommunication Services,GB,32235891.575,6319550.851432502,5.100978270899242,100,100,1,100,100
01FF543VSMEJ04THDTJE7MJS3G,CO2DIRECTSCOPE1,2014,TRC8,35101010/0,Health Care Equipment,GB,5058657.219277863,577139.8331036523,8.765046058377582,,100,100,,100
01FF543TPS63PKPMB62NJXPX6G,CO2DIRECTSCOPE1,2020,TRC1,50101020/0,Integrated Telecommunication Services,SG,678765.0,1507873.1470105213,0.45014728284385574,100,100,100,100,100
01FF543S8SB8D51JKJV37Y825V,CO2DIRECTSCOPE1,2007,TRC1,20305020/0,Highways & Railtracks,FR,1651944.3324999877,104668.8132878744,15.782583948444946,,100,100,100,100
01FF543WKPVHZ9NCJAF42NZVY5,CO2DIRECTSCOPE1,2018,TRC1,15104050/0,Steel,JP,10719904562.067513,6396536.647785053,1675.8919947374218,,100,100,,
01FF543VPB72JNVJG0QWDJ1682,CO2DIRECTSCOPE1,2016,TRC1,55100000/1,Electricity generation utilities,FR,6244866315.0,9851794.989683181,633.8810665000273,,100,100,100,100
01FF543WP0PKKGTSBZB9J2AJMR,CO2DIRECTSCOPE1,2021,TRC8,25301040/0,Restaurants,GB,2084244.5,68779.66918333822,30.303206234450823,,100,100,,
01FF543TC5S4BTW98JPV33YV6E,CO2DIRECTSCOPE1,2013,TRC8,25102010/0,Automobile Manufacturers,JP,104470665.57499999,8024499.510309794,13.018963418313772,,100,100,100,100
01FF543WKDV1SWF1SQB0F51PRA,CO2DIRECTSCOPE1,2014,TRC1,40101010/0,Diversified Banks,US,1697883.875,539265.0,3.1485148767303643,,100,1,,100
01FF543VAX132YJM3K5HCN1VE4,CO2DIRECTSCOPE1,2008,TRC1,55103010/0,Multi-Utilities,FR,581149982.5,1669614.6741822958,348.0743140836504,,100,100,100,
01FF543TQTF22Q1PEQMM4G7S4M,CO2DIRECTSCOPE1,2018,TRC8,55100000/1,Electricity generation utilities,US,3702303045.0,973140.0,3804.4916918429003,1,100,1,,100
01FF543WJBZVCSMMJKZS66ZRHW,CO2DIRECTSCOPE1,2018,TRC1,40301030/0,Multi-line Insurance,CH,968226.25,1169212.6276613588,0.828101088795655,100,100,100,,100
01FF543SZ464HWBX4F2JVBYPXK,CO2DIRECTSCOPE1,2010,TRC1,55100000/1,Electricity generation utilities,US,4521997908.75,819640.0,5517.053717180714,,1,100,,
01FF543W1BDDYMPY30FF66PY06,CO2DIRECTSCOPE1,2010,TRC1,30101040/0,Consumer Staples Merchandise Retail,US,38784650.875,8423765.0,4.6041943091954725,,100,100,100,100
01FF543TXS96RSVKHFJVR468PH,CO2DIRECTSCOPE1,2010,TRC1,15102010/0,Construction Materials,FR,11932247918.75,2003156.5049191343,5956.722747048511,,100,100,,
01FF543WN2TT8XSVPJGDRKXQ52,CO2DIRECTSCOPE1,2019,TRC8,60108040/0,Timber REITs,US,52879819.90358986,819265.0,64.54544000242883,1,100,100,100,100
01FF543T85KCPT0R2D59BR0C7K,CO2DIRECTSCOPE1,2020,TRC8,45301010/0,Semiconductor Materials & Equipment,JP,3456511.75,1296435.8627502318,2.666164867321264,100,100,100,100,1
01FF543S7EASZMPZ7NZPFK89Q7,CO2DIRECTSCOPE1,2019,TRC1,10101020/0,Oil & Gas Equipment & Services,CW,203625007.5,4114640.0,49.487927862461845,,100,1,,100
01FF543SHFXXECFD9JW35AN4W1,CO2DIRECTSCOPE1,2013,TRC1,20106020/0,Industrial Machinery & Supplies & Components,FI,12500019.737499999,936227.7580965591,13.351473110468055,,100,100,100,100
01FF543TA71AMTZV6ZDKBHD32H,CO2DIRECTSCOPE1,2015,TRC1,50101020/0,Integrated Telecommunication Services,TW,3374292.675,915448.1616694574,3.685946202400439,,1,100,100,100
01FF543WKG2XWKH5EYQGWDC2HC,CO2DIRECTSCOPE1,2016,TRC8,20304040/0,Passenger Ground Transportation,GB,101973632.37500004,356382.4703948806,286.13537658575274,,100,100,100,100
01FF543TQCEKJ3MPQEG7NJQ7XF,CO2DIRECTSCOPE1,2022,TRC8,40203040/0,Financial Exchanges & Data,ZA,61970.5,20701.685698363337,2.9935001865524096,,100,100,,1
01FF543T50C8YTKC3FYWR42VRS,CO2DIRECTSCOPE1,2011,TRC8,45102010/0,IT Consulting & Other Services,FR,6786906.6875,920023.2966842431,7.3768856853516205,,100,1,100,100
01FF543WPW34ETPDCHVN9T89FE,CO2DIRECTSCOPE1,2014,TRC8,55100000/1,Electricity generation utilities,US,5969024036.062501,2074890.0,2876.790594230297,,100,100,,100
01FF543T4PFTK58RWH37G35ZH8,CO2DIRECTSCOPE1,2009,TRC1,20305020/0,Highways & Railtracks,AU,660436.303625,67755.9922349654,9.747275212718126,,100,100,100,100
01FF543SP96EJT2DJ2Z7777599,CO2DIRECTSCOPE1,2011,TRC1,50101020/0,Integrated Telecommunication Services,NZ,546745.775,372568.98305693245,1.467502126757695,,100,100,100,1
01FF543SK95X4Y7NTHX2665EPA,CO2DIRECTSCOPE1,2011,TRC1,40101010/0,Diversified Banks,CA,2920010.8000000003,494770.39028308884,5.901749290876685,,100,100,,100
01FF543RWHW6HA37D9J56EV618,CO2DIRECTSCOPE1,2013,TRC1,55101010/0,Electric Utilities,DE,1451755.475,61591.953366800946,23.570537962228677,,100,100,,
01FF543W5T5PRPPN49SGREDXXE,CO2DIRECTSCOPE1,2018,TRC1,45203015/0,Electronic Components,JP,15042557.080543624,1779834.1947415955,8.451662028398983,100,100,100,100,100
01FF543TX2GNN9V6NJNNVSYQVT,CO2DIRECTSCOPE1,2011,TRC1,15104030/0,Gold,CA,21747757.374999873,87007.36204999668,249.95307135622673,,1,100,,
01FF543SW3DAPESY1DEDB1Q5XC,CO2DIRECTSCOPE1,2022,TRC8,55100000/1,Electricity generation utilities,US,618932312.375,281209.375,2200.9661391089826,,100,100,,
01FF543RWXEN14PMREEGABQT3P,CO2DIRECTSCOPE1,2011,TRC1,20107010/0,Trading Companies & Distributors,GB,3082626.1462499998,55867.38309812222,55.17756471313243,,100,100,,1
01FF543V8708ME2361NSGRJH6A,CO2DIRECTSCOPE1,2019,TRC1,15101010/0,Commodity Chemicals,JP,140997981.0,700251.7992479922,201.35325771589478,,100,100,,
01FF543S0HC9G2WZ760WK2D2H2,CO2DIRECTSCOPE1,2018,TRC1,20106010/0,Construction Machinery & Heavy Transportation Equipment,DK,3740799.3657978,371325.30715802015,10.074183724315553,1,100,100,100,1
01FF543VBNQ1J6BD2V6EMW5XD0,CO2DIRECTSCOPE1,2018,TRC1,45102010/0,IT Consulting & Other Services,IN,3728814.2750000125,2387321.4595662244,1.5619238289247972,100,100,100,1,100
01FF543TPV9NXSC17GGS8Y07N4,CO2DIRECTSCOPE1,2008,TRC1,20201010/0,Commercial Printing,GB,816929.9578750001,40720.97412236026,20.061650672212586,,100,100,1,1
01FF543RNCS8TSKXGKF0P9A1E2,CO2DIRECTSCOPE1,2016,TRC1,45202030/0,"Technology Hardware, Storage & Peripherals",JP,22233090.875,2394687.4722195244,9.284339243815053,,100,100,100,100
01FF543S54P1KTYJ4YG23Y3DJV,CO2DIRECTSCOPE1,2006,TRC8,15103020/0,Paper & Plastic Packaging Products & Materials,JP,98302630.2863067,335148.2973340533,293.3108449849149,,100,100,100,100
01FF543TMNZJ2ZE0MTBMT3ZK46,CO2DIRECTSCOPE1,2016,TRC1,10102010/0,Integrated Oil & Gas,CA,811350826.0,1117335.2876782059,726.1480371625659,,,100,,
01FF543RXNEA869Z7SZ84SW6VW,CO2DIRECTSCOPE1,2011,TRC1,45102010/0,IT Consulting & Other Services,JP,68180954.3,2596149.7439717874,26.26233500525728,,100,100,100,100
01FF543T677DJGXDWFVNHTTA86,CO2DIRECTSCOPE1,2007,TRC1,15104030/1,Pure gold,AU,70124315.0,172778.89746255564,405.86157239021173,,100,100,,100
01FF543RVZ09DZ4X5339XKWZP7,CO2DIRECTSCOPE1,2021,TRC8,20107010/0,Trading Companies & Distributors,GB,5778577.125,360086.94662753947,16.047727303420263,,100,100,,
01FF543RS69EYH4D7V8GJDDKNA,CO2DIRECTSCOPE1,2010,TRC8,15101050/0,Specialty Chemicals,US,66711162.88749999,295360.5,225.86352233118507,,100,100,,100
01FF543SRJNGBD4HG8TX3DGCDQ,CO2DIRECTSCOPE1,2015,TRC1,20301010/0,Air Freight & Logistics,JP,94436247.525,1604090.4184916301,58.87214737795204,,100,100,1,1
01FF543SAW0WFWBASSGP1ZVSJF,CO2DIRECTSCOPE1,2016,TRC1,30101040/0,Consumer Staples Merchandise Retail,MX,83494525.0625,3570609.8019921286,23.383827887302726,,100,100,,100
01FF543TKKYEJY73RVF4ZN79GC,CO2DIRECTSCOPE1,2009,TRC1,20301010/0,Air Freight & Logistics,DE,710482415.125,6238867.680920111,113.8800262262042,,100,100,100,100
01FF543VC4JYVBED89KHJ2QBYC,CO2DIRECTSCOPE1,2002,TRC8,50101020/0,Integrated Telecommunication Services,US,72339922.17764048,8453140.0,8.557757493385948,,100,100,100,1
01FF543TWKJ24C6JYY6737EVD6,CO2DIRECTSCOPE1,2014,TRC8,30301010/0,Household Products,US,28155660.325000003,2159640.0,13.037200795039915,,100,100,100,100
01FF543WKANWV83MJ5MD47KCRN,CO2DIRECTSCOPE1,2014,TRC1,60201010/0,Diversified Real Estate Activities,PH,2552943.71375,198089.96797133907,12.88779911418521,,100,100,1,100
01FF543RQVVBQ33S1T95SH0Z5F,CO2DIRECTSCOPE1,2015,TRC1,15101020/0,Diversified Chemicals,US,282707362.5,1287390.0,219.59729569128237,,100,100,,1
01FF543WKGJBP4W6TZA0NGPGVS,CO2DIRECTSCOPE1,2022,TRC8,35101020/0,Health Care Supplies,DK,4149587.875,411432.14373753226,10.085716291644863,,100,100,100,100
01FF543VXPQVW7TKJ4MH1GY4N5,CO2DIRECTSCOPE1,2014,TRC1,45202030/0,"Technology Hardware, Storage & Peripherals",HK,700379.15,4838405.4507273305,0.14475412553421207,,100,100,100,100
01FF543WCVE2SVBYBR7KSH62RE,CO2DIRECTSCOPE1,2015,TRC8,35101010/0,Health Care Equipment,US,3646620.7185696643,924890.0,3.9427615376635754,,100,100,100,100
01FF543S9XWZSS2V4SXQ3F33NA,CO2DIRECTSCOPE1,2016,TRC1,10101020/0,Oil & Gas Equipment & Services,IE,24617259.3875,718640.0,34.25534257416787,,100,1,,100
01FF543WCWEFRM8D2T30NAD8WG,CO2DIRECTSCOPE1,2014,TRC1,35202010/0,Pharmaceuticals,JP,6556179.2625,241441.0048132371,27.154373663957497,,100,100,100,100
01FF543RQYJF5NRV1C5WT18SGA,CO2DIRECTSCOPE1,2018,TRC1,15102010/1,Cement Producers,FR,1912030082.2375002,381212.6306398188,5015.6524956384355,,100,100,,1
01FF543RSNC3357PDMCDVPPT6F,CO2DIRECTSCOPE1,2016,TRC1,25301020/0,"Hotels, Resorts & Cruise Lines",LR,556874878.5,1062065.125,524.3321387659726,,100,100,,100
01FF543WQ65E3WE4F9ZBYK0E7R,CO2DIRECTSCOPE1,2013,TRC8,40101010/0,Diversified Banks,FI,197903.98285362346,570006.9301782167,0.34719574864071806,,100,100,,100
01FF543T4DYQH3JK1B7900GBK2,CO2DIRECTSCOPE1,2021,TRC8,25201030/0,Homebuilding,JP,32087702.625,1578668.1687373633,20.32580580291557,100,100,100,100,100
01FF543SY6XMVJ67EX58J9PZGR,CO2DIRECTSCOPE1,2015,TRC8,20103010/0,Construction & Engineering,CA,994155.4500000009,218617.13968584646,4.547472588053276,,100,100,100,100
01FF543VWSGBKW61HR316BTSM3,CO2DIRECTSCOPE1,2014,TRC8,55100000/1,Electricity generation utilities,IN,4861337257.3426485,515693.03552635177,9426.804169229925,,100,100,1,1
01FF543S8CS5MEXRVKD7W5P20A,CO2DIRECTSCOPE1,2019,TRC8,55104010/0,Water Utilities,US,9514949.625,451265.0,21.085060053405428,1,100,100,,100
01FF543WCVE2SVBYBR7KSH62RE,CO2DIRECTSCOPE1,2007,TRC1,35101010/0,Health Care Equipment,US,2726432.5,1044640.0,2.609925428855874,,100,100,100,100
01FF543WJVPAEVRA8KDQQHFNHP,CO2DIRECTSCOPE1,2013,TRC8,55103010/0,Multi-Utilities,IT,33391279.787042316,432674.11970883823,77.17420170522908,,100,100,100,1
01FF543TCE2T25RFJ26RFA1C86,CO2DIRECTSCOPE1,2008,TRC1,20201070/0,Diversified Support Services,AU,7089840.0,544838.1548442798,13.012745045409583,,100,100,100,100
01FF543RTH5QYD25QPKHXSSGCX,CO2DIRECTSCOPE1,2010,TRC1,30201030/0,Soft Drinks & Non-alcoholic Beverages,US,266571919.5,4409390.0,60.45550960563706,,100,100,100,100
01FF543S1WE8YFP8K2CAZV20E9,CO2DIRECTSCOPE1,2018,TRC8,45202030/0,"Technology Hardware, Storage & Peripherals",CH,194753.25,320872.83109724603,0.6069483955186492,100,100,100,100,100
01FF543WE52MQ7KR0XPNF0FDNB,CO2DIRECTSCOPE1,2015,TRC8,60104010/0,Office REITs,GB,328058.75000000023,10428.156170836346,31.458941027125956,,100,100,100,100
01FF543RJ7MFFSK80YEPFQCEMY,CO2DIRECTSCOPE1,2012,TRC8,20103010/0,Construction & Engineering,JP,28678773.047856003,1038137.5708819159,27.625214472772512,,100,100,100,100
01FF543VNARK1QBDR1TAT2BY51,CO2DIRECTSCOPE1,2016,TRC1,40203040/0,Financial Exchanges & Data,BR,107511.65000000001,83733.89520984309,1.2839680959612374,,100,100,,1
01FF543S8EW2EMKEK5P14XYKS1,CO2DIRECTSCOPE1,2012,TRC1,20202010/0,Human Resource & Employment Services,GB,440514.05,576682.966733437,0.7638756048149778,,100,100,100,1
01FF543T6EPVE3DB1J4QJGN3WC,CO2DIRECTSCOPE1,2014,TRC8,15101050/0,Specialty Chemicals,CH,6406993.081735537,787370.5030934549,8.137202316525027,,100,100,1,1
01FF543S3WQ28QA3PTXS6ZYGKT,CO2DIRECTSCOPE1,2016,TRC1,15101050/0,Specialty Chemicals,JP,18138892.875,592407.6163674064,30.618939348258486,,1,1,,
01FF543T1JZJN122TZBP7D1SPS,CO2DIRECTSCOPE1,2015,TRC8,40203010/0,Asset Management & Custody Banks,US,937770.4625000012,1917890.0,0.4889594619608013,,1,100,,1
01FF543V72RNYF1ZS5G3X3V1NG,CO2DIRECTSCOPE1,2008,TRC1,20102010/0,Building Products,CH,2302848.75,307975.44538514415,7.477377773153739,,100,100,,1
01FF543TKMTJQB98GBD1DQMWZN,CO2DIRECTSCOPE1,2005,TRC8,55100000/1,Electricity generation utilities,GR,6672047198.022598,535437.4124986092,12460.928284573185,,1,100,1,
01FF543V5HK9NFYQ1AJGRQKZYG,CO2DIRECTSCOPE1,2007,TRC1,55102010/0,Gas Utilities,ES,24461642.3,240516.21479445722,101.70475334024643,,100,100,,100
01FF543WCEQQDWEA4B6KVH02FH,CO2DIRECTSCOPE1,2018,TRC8,35201010/0,Biotechnology,US,8532755.675,1506602.5,5.663574615733082,,100,100,100,100
01FF543WKPKC2371T1X5GMKSCR,CO2DIRECTSCOPE1,2020,TRC8,20106020/0,Industrial Machinery & Supplies & Components,JP,17396916.875,955735.0348933421,18.202656845096673,100,100,100,,1
01FF543S7N0Q6CEKB77TKC42G3,CO2DIRECTSCOPE1,2013,TRC1,25301020/0,"Hotels, Resorts & Cruise Lines",US,83144381.925,1597640.0,52.04200065408978,,100,100,1,1
01FF543SDKA3ZQJWVYKMFYPDJH,CO2DIRECTSCOPE1,2021,TRC8,15104020/0,Diversified Metals & Mining,IE,9014341.0,57008.003349130704,158.12413118196775,100,100,100,,1
01FF543WPPSCAAY9A2E8DAB4GX,CO2DIRECTSCOPE1,2017,TRC1,20105010/0,Industrial Conglomerates,US,494751500.6375,3957140.0,125.02754530734317,,100,100,1,1
01FF543T457KVH2CDTJ636F2YH,CO2DIRECTSCOPE1,2007,TRC8,10101010/0,Oil & Gas Drilling,GB,71009312.1877331,374428.875,189.64699821223215,,1,100,,
01FF543W6H5BTMQYWGFHTYAECV,CO2DIRECTSCOPE1,2010,TRC1,55103010/0,Multi-Utilities,US,479147668.625,1662390.0,288.2281947226583,,100,100,,
01FF543T5351AC3QQB9M9MRDXA,CO2DIRECTSCOPE1,2008,TRC1,25201030/0,Homebuilding,GB,823006.490625,156370.1176560427,5.2631954427208045,,100,100,100,1
01FF543VF8Y2M3V39AT52NHBFQ,CO2DIRECTSCOPE1,2015,TRC1,15104020/0,Diversified Metals & Mining,CA,313608964.875,760518.4000275509,412.36210046152604,,100,100,,100
01FF543WDAQSE6JEMT218QZ6N8,CO2DIRECTSCOPE1,2009,TRC1,20301010/0,Air Freight & Logistics,DK,369238651.49999875,653596.1574463153,564.9339386306399,,100,100,100,1
01FF543TW04TBATRFCQ6C2JV2S,CO2DIRECTSCOPE1,2017,TRC8,10102020/0,Oil & Gas Exploration & Production,TH,580608548.625,544711.7251213323,1065.900588968728,,100,100,,100
01FF543RRFGQ5YV0G05EJZ681M,CO2DIRECTSCOPE1,2017,TRC1,20302010/0,Passenger Airlines,SG,1801353892.5,1343443.7256565476,1340.8480445428925,,100,100,,100
01FF543TH53RGV0YMG9DQX1RPQ,CO2DIRECTSCOPE1,2014,TRC8,25201030/0,Homebuilding,GB,1221458.75,406128.09066261747,3.007570217581186,,100,100,100,100
01FF543S59B35KD10432NR6TTA,CO2DIRECTSCOPE1,2014,TRC1,15101030/0,Fertilizers & Agricultural Chemicals,IL,214781203.0,763854.6438481148,281.18072558672196,,1,100,1,100
01FF543TAM731XHBJ82RSV5STY,CO2DIRECTSCOPE1,2022,TRC8,35101010/0,Health Care Equipment,IE,14560253.0,3960765.0,3.6761214058395284,1,100,100,1,1
01FF543TCE2T25RFJ26RFA1C86,CO2DIRECTSCOPE1,2007,TRC1,20201070/0,Diversified Support Services,AU,7022455.0,483615.016056877,14.520754664024128,,100,100,100,100
01FF543VFECVVF3JPAPR0N5HP9,CO2DIRECTSCOPE1,2021,TRC8,20106020/0,Industrial Machinery & Supplies & Components,SE,2555242.75,596225.639365219,4.285697530083542,1,100,100,100,100
01FF543VRMD2E2Q17RYT5496NZ,CO2DIRECTSCOPE1,2010,TRC1,20107010/0,Trading Companies & Distributors,GB,11899304.51875,420958.9494513844,28.267137530293137,,100,100,,1
01FF543TXJNE4RQEYCWPVRMDHK,CO2DIRECTSCOPE1,2010,TRC1,15104040/0,Precious Metals & Minerals,ZA,95494878.91250001,165694.29291416632,576.331732571916,,100,100,1,1
01FF543TP9F02N5HNMB0VMA1B1,CO2DIRECTSCOPE1,2015,TRC1,40301040/0,Property & Casualty Insurance,US,2383893.9000000004,2297140.0,1.037766048216478,,1,100,,1
01FF543VR11FSAYR7BVZAM57WH,CO2DIRECTSCOPE1,2011,TRC1,35102020/0,Health Care Facilities,DE,16620379.7375,355027.74210815725,46.8143127035878,,1,100,,
01FF543VA2GZC2AB3FXA9Y82JX,CO2DIRECTSCOPE1,2019,TRC1,10102040/0,Oil & Gas Storage & Transportation,NL,19350896.6875,175313.90966855985,110.37855880394137,100,100,100,1,100
01FF543RR0C30CQHFFTDHFGAH3,CO2DIRECTSCOPE1,2019,TRC1,30101030/0,Food Retail,GB,31251717.5,1703049.678472255,18.350443850842215,100,100,100,100,100
01FF543TX2P68HZZMWDK5B7VDJ,CO2DIRECTSCOPE1,2005,TRC1,35202010/0,Pharmaceuticals,DK,6177278.76625,611485.1364940447,10.102091445210723,,100,100,100,100
01FF543REB3VD41FR3CMCXTMTA,CO2DIRECTSCOPE1,2010,TRC8,60201020/0,Real Estate Operating Companies,HK,15.0,28179.33666919997,0.0005323049359211854,,100,100,,
01FF543VJCZQQHZQYPYPW0MR52,CO2DIRECTSCOPE1,2007,TRC1,15101040/0,Industrial Gases,US,1624818671.25,1254740.0,1294.9445074278337,,100,100,100,100
01FF543W0N2VG37QY5Y4GF4B5W,CO2DIRECTSCOPE1,2016,TRC1,15101030/0,Fertilizers & Agricultural Chemicals,CH,64542162.5,1598764.4590703784,40.37002582452255,,1,100,100,1
01FF543RHXFGWM2P2FZVWGGEA6,CO2DIRECTSCOPE1,2010,TRC8,40203010/0,Asset Management & Custody Banks,GB,592912.5,118661.87031013535,4.996655610183461,,100,100,,100
01FF543WNMWKHJ1H7GD5HHT5ZG,CO2DIRECTSCOPE1,2014,TRC1,20303010/0,Marine Transportation,DK,50083556.375,254961.23753465415,196.43596359698668,,100,100,,1
01FF543SQMD96KTBC3BBXPS4Z2,CO2DIRECTSCOPE1,2017,TRC1,20201050/0,Environmental & Facilities Services,GB,4913977.037774401,347436.5474237238,14.143523685726285,,1,100,100,100
01FF543RKATNHYZDSNTXW2P5SN,CO2DIRECTSCOPE1,2014,TRC1,25101010/0,Automotive Parts & Equipment,JP,17057418.825000003,1015327.193756125,16.799923147825275,,100,100,1,100
01FF543TQRY78FW850S213Z0G7,CO2DIRECTSCOPE1,2013,TRC1,50101020/0,Integrated Telecommunication Services,NO,37950338.175,1166915.5066008777,32.52192464692323,,100,100,100,100
01FF543VBY0PHNCRDA279KMAZW,CO2DIRECTSCOPE1,2009,TRC8,40301020/0,Life & Health Insurance,NO,137496.37499999997,330270.7486958323,0.41631411665411905,,100,100,100,100
01FF543WFNV54MP9QZK4DD6AYJ,CO2DIRECTSCOPE1,2012,TRC8,50101010/0,Alternative Carriers,US,34928959.5375,2297015.0,15.206239200658246,,100,100,100,1
01FF543WBPZ3SJVX6QRMCEE0W7,CO2DIRECTSCOPE1,2012,TRC1,15104025/0,Copper,GB,80671436.3,842527.0665512718,95.7493705575698,,100,100,,100
01FF543WJEW3B6Q7K5SR55VWHF,CO2DIRECTSCOPE1,2015,TRC1,60107010/0,Retail REITs,GB,699391.6625,74958.16941132219,9.330426129568195,,100,100,,
